Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-31 00:00:00-04:00,65.91840095899238,66.38352224158714,65.56213817020405,65.97777557373047,1184400,0.0,0.0
2023-04-03 00:00:00-04:00,65.90849876200984,66.3835183022657,65.39390118106381,66.06684112548828,1253600,0.0,0.0
2023-04-04 00:00:00-04:00,66.31424675555705,66.61112736785269,65.75016528699777,66.26476287841797,713700,0.0,0.0
2023-04-05 00:00:00-04:00,66.98718891866434,67.58095771298004,66.60123882485016,67.2444839477539,1168400,0.0,0.0
2023-04-06 00:00:00-04:00,67.57105856046495,67.97680522065379,67.20490504292647,67.77887725830078,840400,0.0,0.0
2023-04-10 00:00:00-04:00,67.06635217456889,67.34345132384789,66.7991588612032,66.96739196777344,497400,0.0,0.0
2023-04-11 00:00:00-04:00,67.71950035978372,67.89763174480127,67.38302661022634,67.88773345947266,839000,0.0,0.0
2023-04-12 00:00:00-04:00,68.91694115503125,69.78780157234783,68.70912244920048,69.03569793701172,1227200,0.0,0.0
2023-04-13 00:00:00-04:00,69.49091884099207,69.49091884099207,67.57105911636219,68.73880767822266,1121800,0.0,0.0
2023-04-14 00:00:00-04:00,68.67943361357042,69.73832369125749,68.66953532774721,69.69873809814453,1778800,0.0,0.0
2023-04-17 00:00:00-04:00,68.02627829730166,68.4716105286765,67.35333835782403,67.96690368652344,1688700,0.0,0.0
2023-04-18 00:00:00-04:00,68.1945206716821,68.44192495642885,67.73929014359003,68.21430969238281,2881700,0.0,0.0
2023-04-19 00:00:00-04:00,68.6200542964978,69.45133668600786,68.07576935651186,69.2336196899414,1691400,0.0,0.0
2023-04-20 00:00:00-04:00,69.19403172146345,69.39195968845215,68.92683840375362,69.11486053466797,842300,0.0,0.0
2023-04-21 00:00:00-04:00,69.47112291240065,70.55970784892233,69.46123217674491,70.15396118164062,1565100,0.0,0.0
2023-04-24 00:00:00-04:00,70.15395707318326,70.450845229426,69.46122810885613,69.78779602050781,1182700,0.0,0.0
2023-04-25 00:00:00-04:00,69.27319955006641,69.29298857071599,68.60025959528716,68.84766387939453,1495200,0.0,0.0
2023-04-26 00:00:00-04:00,69.58988047967385,69.98572886560109,68.778394686104,68.93673706054688,1800900,0.0,0.0
2023-04-27 00:00:00-04:00,68.93673201467517,69.05548123663543,68.35285398937935,68.87734985351562,1374600,0.0,0.0
2023-04-28 00:00:00-04:00,68.6101579730631,69.08516997108816,68.29348079098654,69.07527923583984,1189800,0.0,0.0
2023-05-01 00:00:00-04:00,68.78829467070396,69.88677038244224,68.78829467070396,69.18414306640625,551200,0.0,0.0
2023-05-02 00:00:00-04:00,69.2237217083138,69.32268947072872,68.4716180551859,68.827880859375,832100,0.0,0.0
2023-05-03 00:00:00-04:00,69.15444843097684,69.69874092059632,68.7289127255053,68.77839660644531,954200,0.0,0.0
2023-05-04 00:00:00-04:00,69.7581102097496,70.27271535157378,67.4523080075477,67.80856323242188,5036300,0.0,0.0
2023-05-05 00:00:00-04:00,66.29445514762061,66.46269581238067,65.03764460610348,66.32414245605469,3550500,0.0,0.0
2023-05-08 00:00:00-04:00,67.25437808322695,67.58095354251033,66.40330676216207,66.42310333251953,2133500,0.0,0.0
2023-05-09 00:00:00-04:00,65.80953931011264,66.13611477587509,65.05742817537536,65.3048324584961,2730100,0.0,0.0
2023-05-10 00:00:00-04:00,66.46269413284294,68.18462593012723,66.09653305432192,67.62054443359375,2816100,0.0,0.0
2023-05-11 00:00:00-04:00,67.08614962091805,67.61064551893581,66.39341306395617,66.43299865722656,2160900,0.0,0.0
2023-05-12 00:00:00-04:00,67.62999725341797,68.12000274658203,67.48999786376953,67.94999694824219,1532300,0.697,0.0
2023-05-15 00:00:00-04:00,67.80000305175781,68.4800033569336,67.7699966430664,68.0999984741211,1103900,0.0,0.0
2023-05-16 00:00:00-04:00,67.31999969482422,67.80000305175781,66.97000122070312,67.0,940200,0.0,0.0
2023-05-17 00:00:00-04:00,67.31999969482422,67.66000366210938,66.86000061035156,66.9000015258789,2918600,0.0,0.0
2023-05-18 00:00:00-04:00,67.19000244140625,67.19000244140625,66.5,66.66999816894531,1530600,0.0,0.0
2023-05-19 00:00:00-04:00,66.80000305175781,66.9800033569336,66.44999694824219,66.48999786376953,980600,0.0,0.0
2023-05-22 00:00:00-04:00,66.44000244140625,66.9000015258789,66.30000305175781,66.55999755859375,874500,0.0,0.0
2023-05-23 00:00:00-04:00,66.25,66.5199966430664,64.7300033569336,65.33999633789062,3925200,0.0,0.0
2023-05-24 00:00:00-04:00,64.75,65.30000305175781,64.7300033569336,64.9800033569336,1422800,0.0,0.0
2023-05-25 00:00:00-04:00,65.08000183105469,65.18000030517578,64.30999755859375,64.37999725341797,2122900,0.0,0.0
2023-05-26 00:00:00-04:00,64.58999633789062,65.20999908447266,64.58999633789062,64.80999755859375,1011500,0.0,0.0
2023-05-30 00:00:00-04:00,65.06999969482422,65.55999755859375,64.63999938964844,64.80000305175781,1726800,0.0,0.0
2023-05-31 00:00:00-04:00,64.01000213623047,64.51000213623047,63.77000045776367,64.4000015258789,3224800,0.0,0.0
2023-06-01 00:00:00-04:00,64.54000091552734,64.91999816894531,64.41000366210938,64.76000213623047,2194200,0.0,0.0
2023-06-02 00:00:00-04:00,65.0,65.66000366210938,64.80000305175781,65.4800033569336,1427500,0.0,0.0
2023-06-05 00:00:00-04:00,65.16999816894531,65.98999786376953,65.1500015258789,65.19000244140625,1079100,0.0,0.0
2023-06-06 00:00:00-04:00,64.81999969482422,64.98999786376953,64.23999786376953,64.37999725341797,1214900,0.0,0.0
2023-06-07 00:00:00-04:00,64.8499984741211,65.52999877929688,64.61000061035156,64.9000015258789,1090300,0.0,0.0
2023-06-08 00:00:00-04:00,65.19999694824219,65.33999633789062,64.63999938964844,64.68000030517578,794900,0.0,0.0
2023-06-09 00:00:00-04:00,64.7300033569336,65.6500015258789,64.61000061035156,65.6500015258789,919400,0.0,0.0
2023-06-12 00:00:00-04:00,64.79000091552734,65.1500015258789,63.939998626708984,63.939998626708984,2026000,0.0,0.0
2023-06-13 00:00:00-04:00,64.81999969482422,65.51000213623047,64.7300033569336,64.91000366210938,1441800,0.0,0.0
2023-06-14 00:00:00-04:00,64.98999786376953,64.98999786376953,64.05000305175781,64.36000061035156,1668400,0.0,0.0
2023-06-15 00:00:00-04:00,63.4900016784668,64.62999725341797,62.869998931884766,64.5999984741211,1698700,0.0,0.0
2023-06-16 00:00:00-04:00,65.16000366210938,66.4800033569336,64.98999786376953,66.44999694824219,2832100,0.0,0.0
2023-06-20 00:00:00-04:00,66.38999938964844,66.43000030517578,65.61000061035156,66.19999694824219,3359400,0.0,0.0
2023-06-21 00:00:00-04:00,66.79000091552734,68.11000061035156,66.54000091552734,67.83000183105469,2575800,0.0,0.0
2023-06-22 00:00:00-04:00,68.13999938964844,68.69999694824219,67.91999816894531,68.37999725341797,1100700,0.0,0.0
2023-06-23 00:00:00-04:00,68.23999786376953,69.04000091552734,67.94999694824219,68.69000244140625,1785800,0.0,0.0
2023-06-26 00:00:00-04:00,68.12000274658203,68.68000030517578,67.73999786376953,68.13999938964844,1452800,0.0,0.0
2023-06-27 00:00:00-04:00,69.94999694824219,69.94999694824219,68.75,68.8499984741211,1547500,0.0,0.0
2023-06-28 00:00:00-04:00,69.04000091552734,69.23999786376953,68.7300033569336,68.94000244140625,887500,0.0,0.0
2023-06-29 00:00:00-04:00,68.94999694824219,69.69999694824219,68.86000061035156,69.44999694824219,1549600,0.0,0.0
2023-06-30 00:00:00-04:00,69.69999694824219,70.2699966430664,69.58999633789062,69.69999694824219,1840700,0.0,0.0
2023-07-03 00:00:00-04:00,70.55000305175781,71.2699966430664,70.5,70.79000091552734,1652800,0.0,0.0
2023-07-05 00:00:00-04:00,69.4000015258789,69.55000305175781,67.0199966430664,67.06999969482422,2375200,0.0,0.0
2023-07-06 00:00:00-04:00,67.31999969482422,67.31999969482422,66.11000061035156,66.43000030517578,2979500,0.0,0.0
2023-07-07 00:00:00-04:00,66.08000183105469,66.77999877929688,65.9000015258789,66.31999969482422,3066500,0.0,0.0
2023-07-10 00:00:00-04:00,66.23999786376953,66.62000274658203,65.4800033569336,66.18000030517578,1477400,0.0,0.0
2023-07-11 00:00:00-04:00,66.58000183105469,67.41999816894531,66.58000183105469,67.20999908447266,1775900,0.0,0.0
2023-07-12 00:00:00-04:00,67.37999725341797,67.41999816894531,66.55999755859375,67.0,1143400,0.0,0.0
2023-07-13 00:00:00-04:00,68.0,68.0999984741211,67.43000030517578,67.5199966430664,1252700,0.0,0.0
2023-07-14 00:00:00-04:00,67.48999786376953,67.83999633789062,67.06999969482422,67.55999755859375,1427000,0.0,0.0
2023-07-17 00:00:00-04:00,68.29000091552734,70.91000366210938,68.1500015258789,70.55000305175781,3162000,0.0,0.0
2023-07-18 00:00:00-04:00,69.0999984741211,70.77999877929688,68.37999725341797,70.70999908447266,4545500,0.0,0.0
2023-07-19 00:00:00-04:00,70.55000305175781,71.16000366210938,70.16000366210938,70.54000091552734,4544600,0.0,0.0
2023-07-20 00:00:00-04:00,70.1500015258789,71.08000183105469,69.94000244140625,71.01000213623047,2783400,0.0,0.0
2023-07-21 00:00:00-04:00,70.69999694824219,70.72000122070312,70.12999725341797,70.44999694824219,1902400,0.0,0.0
2023-07-24 00:00:00-04:00,70.36000061035156,70.76000213623047,69.77999877929688,70.05999755859375,1878300,0.0,0.0
2023-07-25 00:00:00-04:00,70.72000122070312,70.95999908447266,70.30000305175781,70.5,1730700,0.0,0.0
2023-07-26 00:00:00-04:00,70.0199966430664,71.38999938964844,70.0199966430664,70.80999755859375,2175900,0.0,0.0
2023-07-27 00:00:00-04:00,70.37999725341797,70.54000091552734,68.26000213623047,68.2699966430664,1541600,0.0,0.0
2023-07-28 00:00:00-04:00,68.43000030517578,68.5,67.88999938964844,68.08999633789062,1508000,0.0,0.0
2023-07-31 00:00:00-04:00,68.5999984741211,69.02999877929688,68.04000091552734,68.27999877929688,903900,0.0,0.0
2023-08-01 00:00:00-04:00,68.37000274658203,68.37000274658203,67.54000091552734,67.55000305175781,1165500,0.0,0.0
2023-08-02 00:00:00-04:00,67.05000305175781,67.05999755859375,66.1500015258789,66.68000030517578,1368600,0.0,0.0
2023-08-03 00:00:00-04:00,66.0,66.73999786376953,65.9000015258789,66.27999877929688,1216900,0.0,0.0
2023-08-04 00:00:00-04:00,67.12000274658203,67.41999816894531,66.72000122070312,66.83000183105469,1378300,0.0,0.0
2023-08-07 00:00:00-04:00,66.83999633789062,67.36000061035156,66.75,66.95999908447266,1359900,0.0,0.0
2023-08-08 00:00:00-04:00,66.62000274658203,67.02999877929688,66.16999816894531,66.5199966430664,950600,0.0,0.0
2023-08-09 00:00:00-04:00,66.66999816894531,67.12000274658203,66.58000183105469,66.83000183105469,1002400,0.0,0.0
2023-08-10 00:00:00-04:00,66.88999938964844,67.54000091552734,66.47000122070312,66.56999969482422,1128700,0.0,0.0
2023-08-11 00:00:00-04:00,66.25,66.66999816894531,66.05000305175781,66.31999969482422,932700,0.0,0.0
2023-08-14 00:00:00-04:00,65.87000274658203,65.87999725341797,64.7300033569336,65.0999984741211,1328500,0.0,0.0
2023-08-15 00:00:00-04:00,64.61000061035156,65.04000091552734,63.7400016784668,63.86000061035156,2022500,0.0,0.0
2023-08-16 00:00:00-04:00,64.05999755859375,64.3499984741211,63.5,63.56999969482422,1949500,0.0,0.0
2023-08-17 00:00:00-04:00,63.959999084472656,63.959999084472656,63.2400016784668,63.2400016784668,1385800,0.0,0.0
2023-08-18 00:00:00-04:00,63.0,63.06999969482422,62.439998626708984,62.849998474121094,2737300,0.0,0.0
2023-08-21 00:00:00-04:00,63.290000915527344,63.81999969482422,62.88999938964844,63.65999984741211,2134600,0.0,0.0
2023-08-22 00:00:00-04:00,63.41999816894531,63.869998931884766,62.77000045776367,62.959999084472656,2132200,0.0,0.0
2023-08-23 00:00:00-04:00,63.5,63.880001068115234,63.04999923706055,63.83000183105469,1791600,0.0,0.0
2023-08-24 00:00:00-04:00,63.380001068115234,63.54999923706055,63.04999923706055,63.04999923706055,1176400,0.0,0.0
2023-08-25 00:00:00-04:00,63.0,63.36000061035156,62.38999938964844,62.72999954223633,1672000,0.0,0.0
2023-08-28 00:00:00-04:00,63.209999084472656,63.529998779296875,62.869998931884766,63.47999954223633,1242700,0.0,0.0
2023-08-29 00:00:00-04:00,63.5,63.77000045776367,63.02000045776367,63.619998931884766,1770500,0.0,0.0
2023-08-30 00:00:00-04:00,63.560001373291016,63.97999954223633,63.060001373291016,63.68000030517578,1021300,0.0,0.0
2023-08-31 00:00:00-04:00,62.9900016784668,63.18000030517578,62.279998779296875,62.310001373291016,2659700,0.0,0.0
2023-09-01 00:00:00-04:00,63.150001525878906,63.720001220703125,62.7599983215332,62.79999923706055,1686400,0.0,0.0
2023-09-05 00:00:00-04:00,62.939998626708984,63.16999816894531,62.290000915527344,62.31999969482422,931300,0.0,0.0
2023-09-06 00:00:00-04:00,62.959999084472656,63.34000015258789,62.900001525878906,62.95000076293945,1432600,0.0,0.0
2023-09-07 00:00:00-04:00,63.2599983215332,63.41999816894531,63.029998779296875,63.15999984741211,1664000,0.0,0.0
2023-09-08 00:00:00-04:00,63.7400016784668,64.66999816894531,63.650001525878906,64.36000061035156,1732000,0.0,0.0
2023-09-11 00:00:00-04:00,64.81999969482422,65.47000122070312,64.70999908447266,65.22000122070312,1521400,0.0,0.0
2023-09-12 00:00:00-04:00,65.1500015258789,65.7300033569336,65.05999755859375,65.55999755859375,1080300,0.0,0.0
2023-09-13 00:00:00-04:00,65.63999938964844,66.0199966430664,65.38999938964844,65.5199966430664,1214800,0.0,0.0
2023-09-14 00:00:00-04:00,65.94000244140625,66.20999908447266,65.44999694824219,66.19999694824219,1068200,0.0,0.0
2023-09-15 00:00:00-04:00,66.13999938964844,66.19999694824219,64.93000030517578,65.0199966430664,3159000,0.0,0.0
2023-09-18 00:00:00-04:00,64.47000122070312,64.91000366210938,63.2599983215332,63.400001525878906,2827100,0.0,0.0
2023-09-19 00:00:00-04:00,63.5,63.599998474121094,62.720001220703125,62.939998626708984,1808800,0.0,0.0
2023-09-20 00:00:00-04:00,61.779998779296875,61.970001220703125,59.15999984741211,59.15999984741211,9679900,0.0,0.0
2023-09-21 00:00:00-04:00,59.61000061035156,59.7400016784668,58.70000076293945,59.38999938964844,7100500,0.0,0.0
2023-09-22 00:00:00-04:00,59.22999954223633,59.59000015258789,58.68000030517578,58.869998931884766,2933200,0.0,0.0
2023-09-25 00:00:00-04:00,58.970001220703125,58.9900016784668,58.4900016784668,58.630001068115234,2999700,0.0,0.0
2023-09-26 00:00:00-04:00,58.75,59.13999938964844,57.95000076293945,58.209999084472656,2722000,0.0,0.0
2023-09-27 00:00:00-04:00,58.20000076293945,58.65999984741211,58.06999969482422,58.439998626708984,2553000,0.0,0.0
2023-09-28 00:00:00-04:00,58.4900016784668,59.33000183105469,58.41999816894531,59.130001068115234,2111200,0.0,0.0
2023-09-29 00:00:00-04:00,59.41999816894531,59.58000183105469,58.880001068115234,59.0099983215332,2295800,0.0,0.0
2023-10-02 00:00:00-04:00,59.099998474121094,59.11000061035156,57.599998474121094,57.91999816894531,2030500,0.0,0.0
2023-10-03 00:00:00-04:00,57.63999938964844,58.040000915527344,57.310001373291016,57.52000045776367,2255500,0.0,0.0
2023-10-04 00:00:00-04:00,58.52000045776367,59.58000183105469,58.41999816894531,59.2599983215332,3022100,0.0,0.0
2023-10-05 00:00:00-04:00,59.18000030517578,59.470001220703125,58.880001068115234,59.279998779296875,1365400,0.0,0.0
2023-10-06 00:00:00-04:00,58.72999954223633,59.470001220703125,58.619998931884766,59.290000915527344,964500,0.0,0.0
2023-10-09 00:00:00-04:00,58.25,58.900001525878906,58.13999938964844,58.869998931884766,1159900,0.0,0.0
2023-10-10 00:00:00-04:00,59.25,59.459999084472656,58.97999954223633,59.02000045776367,1691300,0.0,0.0
2023-10-11 00:00:00-04:00,59.15999984741211,59.79999923706055,58.689998626708984,59.119998931884766,1772200,0.0,0.0
2023-10-12 00:00:00-04:00,59.33000183105469,59.79999923706055,58.68000030517578,58.79999923706055,1619200,0.0,0.0
2023-10-13 00:00:00-04:00,58.470001220703125,58.88999938964844,58.099998474121094,58.20000076293945,2118500,0.0,0.0
2023-10-16 00:00:00-04:00,59.09000015258789,59.70000076293945,58.720001220703125,59.0099983215332,3762600,0.0,0.0
2023-10-17 00:00:00-04:00,58.970001220703125,59.09000015258789,58.029998779296875,58.2400016784668,3461600,0.0,0.0
2023-10-18 00:00:00-04:00,57.810001373291016,58.02000045776367,57.18000030517578,57.400001525878906,3645700,0.0,0.0
