Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-31 00:00:00+05:30,524.5409937109919,536.708838209591,521.1555800495626,524.3447265625,2030925,0.0,0.0
2023-04-03 00:00:00+05:30,529.888966562866,538.2788632216462,527.533880532323,534.353759765625,1228058,0.0,0.0
2023-04-05 00:00:00+05:30,539.1129592035076,545.0987177456758,536.4144506998161,539.6526489257812,1156963,0.0,0.0
2023-04-06 00:00:00+05:30,540.683041228193,545.9819552443487,537.8864287649792,540.241455078125,1088256,0.0,0.0
2023-04-10 00:00:00+05:30,544.068426306627,545.5893919496039,538.229822813593,539.0148315429688,818437,0.0,0.0
2023-04-11 00:00:00+05:30,539.7998484956688,544.8534433363136,539.0148397543342,540.1923828125,659636,0.0,0.0
2023-04-12 00:00:00+05:30,542.3511935082245,543.5287365484515,538.7204607559937,539.0148315429688,682171,0.0,0.0
2023-04-13 00:00:00+05:30,539.6036444455559,543.087161931965,537.9354634275728,540.6339721679688,562523,0.0,0.0
2023-04-17 00:00:00+05:30,540.6339699415365,541.0264443667627,533.8140904472467,534.40283203125,947673,0.0,0.0
2023-04-18 00:00:00+05:30,535.8746910296528,541.9586129750039,535.8746910296528,538.1807250976562,612736,0.0,0.0
2023-04-19 00:00:00+05:30,538.7204013555724,539.7016771321764,534.7952982491565,536.2672119140625,482728,0.0,0.0
2023-04-20 00:00:00+05:30,537.4938434009819,545.7856362589324,536.2181967826028,541.566162109375,731513,0.0,0.0
2023-04-21 00:00:00+05:30,540.2904288526488,540.2904288526488,534.893411979324,537.7391357421875,655602,0.0,0.0
2023-04-24 00:00:00+05:30,538.6223381491029,543.4305538798433,537.2485280018486,539.1129760742188,446849,0.0,0.0
2023-04-25 00:00:00+05:30,540.6829649350069,545.5893439271576,536.9541288794368,538.0335083007812,987652,0.0,0.0
2023-04-26 00:00:00+05:30,538.033525176819,540.0451286482327,536.8069303903078,537.4938354492188,498401,0.0,0.0
2023-04-27 00:00:00+05:30,537.7391612268726,542.6945922487648,532.8327820185982,535.4822387695312,1151408,0.0,0.0
2023-04-28 00:00:00+05:30,538.2297666079661,542.4492404935206,536.3162668539586,539.6035766601562,1231240,0.0,0.0
2023-05-02 00:00:00+05:30,541.6642321770515,544.2155252557397,538.9166719633132,539.750732421875,1224198,0.0,0.0
2023-05-03 00:00:00+05:30,540.6339538091414,542.5474537385456,539.7017297520136,541.0264282226562,856689,0.0,0.0
2023-05-04 00:00:00+05:30,541.6642488665492,555.9908517818151,538.8185250514445,542.1058349609375,4283342,0.0,0.0
2023-05-05 00:00:00+05:30,542.154916776729,554.7642877167779,541.3208562463105,549.5635375976562,2503952,0.0,0.0
2023-05-08 00:00:00+05:30,552.4582501426088,556.3833531631602,551.4769743874709,552.1638793945312,1104965,0.0,0.0
2023-05-09 00:00:00+05:30,553.8811568615972,555.8437085309502,545.5403122668473,546.9140625,1015395,0.0,0.0
2023-05-10 00:00:00+05:30,548.2878147433061,549.8087801480231,544.7061343679217,547.3555908203125,589178,0.0,0.0
2023-05-11 00:00:00+05:30,549.4654608414494,553.1452455244321,548.5332367432947,550.4957885742188,680822,0.0,0.0
2023-05-12 00:00:00+05:30,550.4957547935022,553.881168472569,547.0612893001381,551.5751342773438,892781,0.0,0.0
2023-05-15 00:00:00+05:30,553.4396201960824,562.2711034970837,550.6920595920145,557.0213012695312,2164688,0.0,0.0
2023-05-16 00:00:00+05:30,558.3459371558371,563.7920059352194,555.7946440009819,556.8740234375,902155,0.0,0.0
2023-05-17 00:00:00+05:30,557.3646578604715,560.2594334669085,555.3040026246064,559.3272094726562,862004,0.0,0.0
2023-05-18 00:00:00+05:30,561.2897284975029,566.0488919238147,556.3833497518954,557.5118408203125,964354,0.0,0.0
2023-05-19 00:00:00+05:30,559.3272164943999,559.3762683068559,551.575113572022,554.4208374023438,515091,0.0,0.0
2023-05-22 00:00:00+05:30,558.3459233800054,568.453052018086,556.0890010460372,566.686767578125,1506327,0.0,0.0
2023-05-23 00:00:00+05:30,570.1212173769869,583.3684401559703,570.0231137577741,579.0999145507812,2726826,0.0,0.0
2023-05-24 00:00:00+05:30,583.0251041330134,592.8869150204396,580.9643887928032,582.77978515625,2488874,0.0,0.0
2023-05-25 00:00:00+05:30,595.6343962645998,603.9752403638569,589.7467416063006,592.2980346679688,5187933,0.0,0.0
2023-05-26 00:00:00+05:30,597.2044595364587,598.7745368349647,591.8074423507642,592.9849853515625,1195590,0.0,0.0
2023-05-29 00:00:00+05:30,598.5782762248203,598.6763798541565,592.0037159665088,593.8681640625,1131333,0.0,0.0
2023-05-30 00:00:00+05:30,594.1625265892451,595.094750624291,588.2748714950494,589.648681640625,720683,0.0,0.0
2023-05-31 00:00:00+05:30,588.2258218441415,588.2258218441415,581.8965806161417,584.00634765625,720695,0.0,0.0
2023-06-01 00:00:00+05:30,583.8590443130649,589.2560606890681,582.8287168015639,585.9688110351562,694568,0.0,0.0
2023-06-02 00:00:00+05:30,587.8823090310993,590.1392912895947,584.9384816250501,585.6744384765625,507824,0.0,0.0
2023-06-05 00:00:00+05:30,587.2935862237733,590.7280516402867,584.7913448273499,585.4291381835938,641136,0.0,0.0
2023-06-06 00:00:00+05:30,586.8520490187062,588.5202300527613,584.8404453713143,586.5576782226562,480880,0.0,0.0
2023-06-07 00:00:00+05:30,587.7842964610671,593.6719521852181,586.3123825300294,590.0902709960938,809884,0.0,0.0
2023-06-08 00:00:00+05:30,591.0714801266801,598.9707985773921,591.0224283129907,592.1018676757812,1424334,0.0,0.0
2023-06-09 00:00:00+05:30,593.6718955088692,595.6344472295597,589.1089388013336,590.6790161132812,660925,0.0,0.0
2023-06-12 00:00:00+05:30,587.587960256851,590.237416999904,583.9081758615898,585.8707275390625,803879,0.0,0.0
2023-06-13 00:00:00+05:30,586.5086141745896,589.501493674622,586.5086141745896,587.6861572265625,400863,0.0,0.0
